CountryName,CountryCode,IndicatorName,Region,Year,CO2_kt,CO2_percapita,CO2_ktdollar
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1960,88202.351,8.582936643,0.442914262
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1961,90589.568,8.641569017,0.443868296
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1962,94912.961,8.835688047,0.459101582
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1963,101029.517,9.226439909,0.460094669
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1964,108979.573,9.759073431,0.463924633
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1965,120966.996,10.62232139,0.48588215
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1966,120332.605,10.32809244,0.472086752
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1967,129265.417,10.9556248,0.477064255
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1968,134622.904,11.21016771,0.472746218
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1969,142257.598,11.60055435,0.466681853
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1970,147618.752,11.80289054,0.451861022
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1971,152774.554,11.80911757,0.449640741
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1972,157486.649,11.95163155,0.446057124
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1973,170992.21,12.77968685,0.471973504
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1974,172356.334,12.55966873,0.456986936
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1975,175883.988,12.65989981,0.460128829
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1976,174244.839,12.41679178,0.444342431
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1977,187787.07,13.23189614,0.462247507
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1978,202015.03,14.06985862,0.492850087
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1979,205069.641,14.12909198,0.480858867
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1980,220746.066,15.02491601,0.502374554
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1981,230360.94,15.43250084,0.507322852
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1982,234119.615,15.42493181,0.498991909
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1983,225003.453,14.64008413,0.490452487
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1984,236594.84,15.2209753,0.49312725
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1985,241229.928,15.3084102,0.477711375
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1986,239964.813,14.98057315,0.456764067
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1987,256106.947,15.7469578,0.475362704
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1988,261145.405,15.79616778,0.458387683
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1989,277771.583,16.51986292,0.469445456
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1990,263600,15.44673046,0.430134789
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1991,264710,15.31532053,0.433671276
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1992,268360,15.33923978,0.437846293
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1993,272360,15.4163129,0.427158459
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1994,278670,15.60739289,0.420310116
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1995,289010,15.99214254,0.419794944
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1996,299590,16.36120365,0.418914719
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1997,306770,16.56693849,0.412588969
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1998,327660,17.51162418,0.421398773
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,1999,333040,17.59695657,0.407636091
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2000,338810,17.68965697,0.399005071
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2001,344960,17.76953588,0.398552242
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2002,352890,17.95749921,0.392027621
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2003,351990,17.69202931,0.379690496
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2004,365270,18.14789789,0.378659246
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2005,369510,18.11785357,0.371161646
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2006,375060,18.12067891,0.366494626
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2007,385370,18.50285198,0.362628883
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2008,388500,18.28304124,0.352673544
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2009,394950,18.20742496,0.351716024
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2010,387350,17.58144496,0.337960911
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2011,385770,17.26811037,0.328492402
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2012,385770,16.96925656,0.316106822
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2013,379270,16.398646,0.302949667
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2014,369880,15.7558761,0.288150041
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2015,375970,15.7864494,0.286610026
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2016,383960,15.87207954,0.284809884
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2017,387200,15.7386474,0.280754158
Australia,AUS,CO2 emissions (kt),East Asia & Pacific,2018,386620,15.47551649,0.272302624
China,CHN,CO2 emissions (kt),East Asia & Pacific,1960,780726.302,1.170381372,6.097095325
China,CHN,CO2 emissions (kt),East Asia & Pacific,1961,552066.85,0.836046901,5.927918945
China,CHN,CO2 emissions (kt),East Asia & Pacific,1962,440359.029,0.661428164,5.007875186
China,CHN,CO2 emissions (kt),East Asia & Pacific,1963,436695.696,0.640001899,4.502461314
China,CHN,CO2 emissions (kt),East Asia & Pacific,1964,436923.05,0.625646054,3.811817059
China,CHN,CO2 emissions (kt),East Asia & Pacific,1965,475972.933,0.665524211,3.55066029
China,CHN,CO2 emissions (kt),East Asia & Pacific,1966,522789.522,0.710891382,3.524539019
China,CHN,CO2 emissions (kt),East Asia & Pacific,1967,433234.048,0.574162147,3.099622736
China,CHN,CO2 emissions (kt),East Asia & Pacific,1968,468928.626,0.605451997,3.49843972
China,CHN,CO2 emissions (kt),East Asia & Pacific,1969,577237.138,0.725149509,3.682636262
China,CHN,CO2 emissions (kt),East Asia & Pacific,1970,771617.474,0.942934535,4.126351031
China,CHN,CO2 emissions (kt),East Asia & Pacific,1971,876633.02,1.042239697,4.378795901
China,CHN,CO2 emissions (kt),East Asia & Pacific,1972,931575.681,1.080676637,4.482453876
China,CHN,CO2 emissions (kt),East Asia & Pacific,1973,968542.708,1.098195691,4.324728813
China,CHN,CO2 emissions (kt),East Asia & Pacific,1974,988014.478,1.097367111,4.31206529
China,CHN,CO2 emissions (kt),East Asia & Pacific,1975,1145607.47,1.250124095,4.598841189
China,CHN,CO2 emissions (kt),East Asia & Pacific,1976,1196193.735,1.285283136,4.878503422
China,CHN,CO2 emissions (kt),East Asia & Pacific,1977,1310310.775,1.388842897,4.967847255
China,CHN,CO2 emissions (kt),East Asia & Pacific,1978,1462168.579,1.52920111,4.979604489
China,CHN,CO2 emissions (kt),East Asia & Pacific,1979,1494859.884,1.542675099,4.731737413
China,CHN,CO2 emissions (kt),East Asia & Pacific,1980,1467192.369,1.495250749,4.306762356
China,CHN,CO2 emissions (kt),East Asia & Pacific,1981,1451501.276,1.460431817,4.053459392
China,CHN,CO2 emissions (kt),East Asia & Pacific,1982,1580260.647,1.566739684,4.048018133
China,CHN,CO2 emissions (kt),East Asia & Pacific,1983,1667029.201,1.629055908,3.85508521
China,CHN,CO2 emissions (kt),East Asia & Pacific,1984,1814908.31,1.75044806,3.643551221
China,CHN,CO2 emissions (kt),East Asia & Pacific,1985,1966553.428,1.871054791,3.48053026
China,CHN,CO2 emissions (kt),East Asia & Pacific,1986,2068969.071,1.939434257,3.360985046
China,CHN,CO2 emissions (kt),East Asia & Pacific,1987,2209708.531,2.038410689,3.214844381
China,CHN,CO2 emissions (kt),East Asia & Pacific,1988,2369501.723,2.150905225,3.099480926
China,CHN,CO2 emissions (kt),East Asia & Pacific,1989,2408540.605,2.153077911,3.023373433
China,CHN,CO2 emissions (kt),East Asia & Pacific,1990,2173360,1.914542564,2.625241744
China,CHN,CO2 emissions (kt),East Asia & Pacific,1991,2302190,2.000547455,2.545109806
China,CHN,CO2 emissions (kt),East Asia & Pacific,1992,2418180,2.07574444,2.34042435
China,CHN,CO2 emissions (kt),East Asia & Pacific,1993,2643530,2.243245307,2.24661444
China,CHN,CO2 emissions (kt),East Asia & Pacific,1994,2763900,2.31902906,2.078005767
China,CHN,CO2 emissions (kt),East Asia & Pacific,1995,3084870,2.560366185,2.090347575
China,CHN,CO2 emissions (kt),East Asia & Pacific,1996,3064880,2.517251858,1.889332049
China,CHN,CO2 emissions (kt),East Asia & Pacific,1997,3128650,2.543462797,1.765561739
China,CHN,CO2 emissions (kt),East Asia & Pacific,1998,3232120,2.602487248,1.691256801
China,CHN,CO2 emissions (kt),East Asia & Pacific,1999,3149200,2.513859675,1.530598505
China,CHN,CO2 emissions (kt),East Asia & Pacific,2000,3344090,2.648479977,1.498127983
China,CHN,CO2 emissions (kt),East Asia & Pacific,2001,3526750,2.772929198,1.458390766
China,CHN,CO2 emissions (kt),East Asia & Pacific,2002,3808330,2.974328335,1.443029471
China,CHN,CO2 emissions (kt),East Asia & Pacific,2003,4413300,3.425411363,1.519711915
China,CHN,CO2 emissions (kt),East Asia & Pacific,2004,5121830,3.951800629,1.60170279
China,CHN,CO2 emissions (kt),East Asia & Pacific,2005,5819120,4.463473752,1.633616003
China,CHN,CO2 emissions (kt),East Asia & Pacific,2006,6431910,4.906034996,1.601872562
China,CHN,CO2 emissions (kt),East Asia & Pacific,2007,6988210,5.302594688,1.523598376
China,CHN,CO2 emissions (kt),East Asia & Pacific,2008,7195010,5.431610495,1.430621115
China,CHN,CO2 emissions (kt),East Asia & Pacific,2009,7715110,5.79534426,1.402242379
China,CHN,CO2 emissions (kt),East Asia & Pacific,2010,8470570,6.332165911,1.39154624
China,CHN,CO2 emissions (kt),East Asia & Pacific,2011,9278250,6.902792141,1.391346807
China,CHN,CO2 emissions (kt),East Asia & Pacific,2012,9533210,7.058003472,1.325357454
China,CHN,CO2 emissions (kt),East Asia & Pacific,2013,9936680,7.320485052,1.281896025
China,CHN,CO2 emissions (kt),East Asia & Pacific,2014,9894940,7.252919144,1.188272954
China,CHN,CO2 emissions (kt),East Asia & Pacific,2015,9830430,7.169112177,1.102869357
China,CHN,CO2 emissions (kt),East Asia & Pacific,2016,9814310,7.118705414,1.030485373
China,CHN,CO2 emissions (kt),East Asia & Pacific,2017,10017770,7.225768991,0.983521129
China,CHN,CO2 emissions (kt),East Asia & Pacific,2018,10313460,7.405211347,0.948527797
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1960,21404.279,0.243920444,0.353319049
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1961,26024.699,0.288847528,0.406265745
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1962,22995.757,0.248553409,0.352488844
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1963,22783.071,0.239783195,0.357219816
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1964,22394.369,0.229458195,0.33915417
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1965,24689.911,0.246241473,0.36991828
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1966,23395.46,0.227084338,0.341005435
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1967,24561.566,0.232007107,0.353127674
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1968,27586.841,0.253602314,0.35759109
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1969,33391.702,0.298784274,0.405192461
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1970,35822.923,0.312064909,0.404161267
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1971,38987.544,0.330738851,0.410996745
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1972,43340.273,0.358132823,0.426842455
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1973,49134.133,0.395605913,0.447628364
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1974,51260.993,0.402292488,0.433879489
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1975,53963.572,0.412942076,0.435098306
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1976,61810.952,0.461389594,0.466260919
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1977,82434.16,0.600490434,0.571737012
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1978,93933.872,0.667989729,0.610202512
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1979,95096.311,0.660345907,0.575595425
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1980,94784.616,0.642834916,0.522122683
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1981,100160.438,0.663585649,0.511210994
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1982,105407.915,0.682392176,0.526173503
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1983,104956.874,0.664245133,0.502838164
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1984,112184.531,0.694540628,0.502418802
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1985,121245.688,0.734900509,0.529951068
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1986,121740.733,0.723036368,0.502587605
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1987,123372.548,0.718523982,0.485413197
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1988,132162.347,0.755317201,0.491581101
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1989,130966.905,0.734905627,0.453331563
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1990,147990,0.815761138,0.477662696
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1991,161840,0.876744877,0.488594351
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1992,170910,0.910355784,0.484496458
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1993,185480,0.97185669,0.493725159
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1994,196930,1.015535177,0.48745007
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1995,222840,1.131545133,0.50968734
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1996,234480,1.17297927,0.497421413
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1997,257670,1.270396477,0.522079151
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1998,261140,1.269366929,0.609059471
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,1999,278990,1.337342815,0.645583825
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2000,280170,1.324594286,0.617912629
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2001,301830,1.407609164,0.642282243
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2002,306060,1.40809308,0.623240942
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2003,335370,1.522267724,0.651768981
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2004,343160,1.536865336,0.634964079
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2005,344400,1.52194445,0.602935947
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2006,364100,1.587749693,0.604188334
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2007,379980,1.635207076,0.592918811
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2008,377180,1.601819308,0.5551638
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2009,394490,1.653210477,0.554953944
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2010,416940,1.724073581,0.552169546
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2011,480460,1.960133257,0.599315059
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2012,486750,1.959133194,0.572631118
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2013,454320,1.804251041,0.506340559
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2014,490050,1.920799967,0.520120983
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2015,490840,1.899658692,0.496736965
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2016,494980,1.89244089,0.476922846
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2017,532920,2.01367107,0.488702598
Indonesia,IDN,CO2 emissions (kt),East Asia & Pacific,2018,583110,2.178461553,0.508421049
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1960,232781.16,2.497223223,0.292360336
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1961,283118.069,3.010133103,0.317359428
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1962,293220.654,3.088711554,0.301796857
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1963,325222.563,3.391267602,0.30858627
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1964,359318.329,3.708020691,0.305290084
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1965,386919.838,3.950096353,0.310661737
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1966,419743.155,4.246220625,0.304609799
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1967,489881.864,4.904753392,0.320042285
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1968,562565.471,5.569348596,0.325583642
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1969,653958.112,6.397617977,0.336490074
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1970,768823.22,7.435211938,0.394020857
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1971,797543.164,7.545561028,0.390395152
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1972,853373.239,7.961462468,0.385305922
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1973,915748.909,8.424010496,0.382726247
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1974,915873.587,8.313879441,0.387526483
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1975,870072.757,7.79823754,0.357106902
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1976,908902.62,8.059433562,0.35878243
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1977,935213.345,8.212847276,0.353642297
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1978,903886.164,7.865830359,0.32467931
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1979,955620.2,8.245924584,0.325416398
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1980,947571.135,8.112280386,0.313832929
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1981,929606.502,7.900719032,0.295446745
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1982,900200.829,7.597913817,0.276927941
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1983,883838.675,7.408104093,0.262641489
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1984,940130.792,7.829008203,0.267333896
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1985,915396.877,7.575468416,0.247355546
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1986,915334.538,7.534733854,0.239375804
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1987,905734.332,7.419855426,0.226166025
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1988,989081.575,8.068997495,0.23128545
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1989,1025549.89,8.333129301,0.228702687
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1990,1092560,8.848215877,0.23228141
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1991,1105660,8.919202349,0.227298586
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1992,1117470,8.981072936,0.227794597
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1993,1109660,8.889440755,0.227380187
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1994,1162940,9.290290626,0.235954594
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1995,1172790,9.347025631,0.23160225
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1996,1186230,9.432715475,0.227212783
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1997,1173990,9.313167853,0.222474385
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1998,1131250,8.949762658,0.216821673
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,1999,1165890,9.206987231,0.22402541
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2000,1182950,9.32609604,0.221156154
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2001,1170620,9.206678778,0.217965351
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2002,1206970,9.470516693,0.224468737
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2003,1215780,9.519253355,0.222703791
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2004,1211090,9.479340331,0.217059209
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2005,1213820,9.49981608,0.21399054
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2006,1190260,9.309524927,0.206899047
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2007,1226360,9.58086265,0.209705282
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2008,1159620,9.055074456,0.200485254
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2009,1101210,8.600045296,0.201289492
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2010,1156080,9.026938393,0.202817562
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2011,1212170,9.482449759,0.212903479
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2012,1252220,9.811406499,0.216697964
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2013,1260900,9.893679627,0.213921053
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2014,1219820,9.584053553,0.206178933
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2015,1181500,9.292832367,0.19728924
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2016,1171390,9.22394197,0.194585424
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2017,1151930,9.085639143,0.187291796
Japan,JPN,CO2 emissions (kt),East Asia & Pacific,2018,1106150,8.74225771,0.179269035
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1960,12552.141,0.501837251,0.538427877
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1961,14462.648,0.561314583,0.580141107
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1962,17278.904,0.651713667,0.667123482
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1963,21103.585,0.774109781,0.747373737
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1964,22218.353,0.793961905,0.718758785
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1965,25005.273,0.871121999,0.753752175
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1966,30014.395,1.0196641,0.807852334
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1967,35151.862,1.166635088,0.867375522
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1968,37242.052,1.207655726,0.81203987
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1969,42522.532,1.348027309,0.809328216
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1970,53783.889,1.668191979,0.930158433
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1971,58616.995,1.782608723,0.917037625
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1972,60336.818,1.800808443,0.88042638
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1973,73094.311,2.143330254,0.928283288
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1974,75686.88,2.181664351,0.877721022
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1975,81829.105,2.319371413,0.879962344
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1976,93306.815,2.602807792,0.886218777
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1977,105712.276,2.903242644,0.893787176
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1978,113405.642,3.067572142,0.864180304
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1979,133211.109,3.549056094,0.934104742
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1980,134868.593,3.537650534,0.961551508
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1981,139742.036,3.60873747,0.928981309
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1982,141905.566,3.608409089,0.870759483
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1983,150904.384,3.781078933,0.816730624
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1984,163911.233,4.056610689,0.802454671
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1985,178333.544,4.370304926,0.80959819
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1986,182451.585,4.426967249,0.744016563
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1987,192660.513,4.628848877,0.696967409
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1988,221959.843,5.280829355,0.717007637
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1989,235846.772,5.555998042,0.711540737
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1990,249250,5.814186349,0.684377973
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1991,274040,6.32949634,0.679236593
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1992,296210,6.77082969,0.691333919
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1993,326630,7.390717261,0.713276702
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1994,353230,7.912585453,0.705933687
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1995,384310,8.522610532,0.700680037
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1996,408880,8.981501705,0.690955221
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1997,430480,9.367714115,0.685177254
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1998,365670,7.900143158,0.613490529
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,1999,400940,8.600784651,0.603464641
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2000,455690,9.693859002,0.628887741
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2001,470520,9.932834516,0.61930323
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2002,461940,9.695509699,0.564408764
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2003,464610,9.70113586,0.550349916
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2004,484900,10.08474618,0.546006189
"Korea, Rep.",KOR,CO2 emissions (kt),East Asia & Pacific,2005,480080,9.96335735,0.518249769
